,Unnamed: 0,Date,Time,Visitor_ID,Source,Browser,Page,Action,angebot_click,vorteile_click,page_view,click,month
1970,1970,2023-08-02,14:41:55,1200,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1971,1971,2023-08-02,13:01:17,1201,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1972,1972,2023-08-02,13:01:17,1201,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1973,1973,2023-08-02,15:05:06,1202,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1974,1974,2023-08-02,10:39:49,1203,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1975,1975,2023-08-02,13:08:27,1204,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1976,1976,2023-08-02,13:08:27,1204,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1977,1977,2023-08-02,05:20:35,1205,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1978,1978,2023-08-02,05:20:35,1205,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1979,1979,2023-08-03,11:41:33,1206,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1980,1980,2023-08-03,11:41:33,1206,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1981,1981,2023-08-03,05:43:53,1207,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1982,1982,2023-08-03,05:43:53,1207,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1983,1983,2023-08-03,19:19:53,1208,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1984,1984,2023-08-04,16:55:55,1209,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1985,1985,2023-08-04,16:55:55,1209,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1986,1986,2023-08-04,00:31:00,1210,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1987,1987,2023-08-04,12:16:55,1211,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1988,1988,2023-08-04,12:16:55,1211,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1989,1989,2023-08-04,20:04:18,1212,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1990,1990,2023-08-04,20:04:18,1212,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1991,1991,2023-08-04,16:12:31,1213,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1992,1992,2023-08-04,04:20:20,1214,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1993,1993,2023-08-04,21:29:04,1215,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1994,1994,2023-08-04,21:31:42,1216,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1995,1995,2023-08-04,21:31:42,1216,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1996,1996,2023-08-05,03:13:26,1217,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1997,1997,2023-08-05,03:13:26,1217,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
1998,1998,2023-08-05,23:36:24,1218,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
1999,1999,2023-08-05,23:36:24,1218,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2000,2000,2023-08-05,06:51:41,1219,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2001,2001,2023-08-05,23:39:28,1220,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2002,2002,2023-08-05,23:39:28,1220,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2003,2003,2023-08-05,15:57:18,1221,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2004,2004,2023-08-05,20:42:05,1222,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2005,2005,2023-08-05,21:54:57,1223,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2006,2006,2023-08-05,21:54:57,1223,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2007,2007,2023-08-05,19:56:56,1224,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2008,2008,2023-08-05,19:56:56,1224,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2009,2009,2023-08-05,16:46:30,1225,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2010,2010,2023-08-06,18:37:09,1226,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2011,2011,2023-08-06,23:03:32,1227,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2012,2012,2023-08-06,23:03:32,1227,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2013,2013,2023-08-06,19:42:53,1228,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2014,2014,2023-08-06,19:42:53,1228,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2015,2015,2023-08-07,05:03:34,1229,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2016,2016,2023-08-07,02:58:29,1230,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2017,2017,2023-08-07,14:14:23,1231,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2018,2018,2023-08-08,11:54:14,1232,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2019,2019,2023-08-08,10:02:44,1233,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2020,2020,2023-08-08,10:02:44,1233,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2021,2021,2023-08-08,16:04:05,1234,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2022,2022,2023-08-08,16:04:05,1234,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2023,2023,2023-08-09,17:36:28,1235,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2024,2024,2023-08-09,19:56:12,1236,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2025,2025,2023-08-09,13:12:02,1237,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2026,2026,2023-08-10,15:39:01,1238,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2027,2027,2023-08-10,15:39:01,1238,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2028,2028,2023-08-10,12:24:39,1239,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2029,2029,2023-08-10,15:36:11,1240,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2030,2030,2023-08-10,16:49:47,1241,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2031,2031,2023-08-10,16:49:47,1241,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2032,2032,2023-08-11,23:29:07,1242,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2033,2033,2023-08-11,23:29:07,1242,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2034,2034,2023-08-11,01:40:16,1243,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2035,2035,2023-08-11,01:40:16,1243,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2036,2036,2023-08-11,22:54:30,1244,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2037,2037,2023-08-11,00:49:38,1245,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2038,2038,2023-08-11,00:49:38,1245,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2039,2039,2023-08-11,10:25:01,1246,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2040,2040,2023-08-11,10:25:01,1246,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2041,2041,2023-08-11,11:40:23,1247,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2042,2042,2023-08-11,11:40:23,1247,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2043,2043,2023-08-11,17:10:26,1248,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2044,2044,2023-08-11,19:24:00,1249,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2045,2045,2023-08-11,07:56:50,1250,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2046,2046,2023-08-12,09:11:45,1251,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2047,2047,2023-08-12,09:14:17,1252,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2048,2048,2023-08-12,09:14:17,1252,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2049,2049,2023-08-12,02:42:14,1253,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2050,2050,2023-08-12,22:07:11,1254,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2051,2051,2023-08-12,04:32:47,1255,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2052,2052,2023-08-12,21:42:19,1256,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2053,2053,2023-08-13,19:18:28,1257,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2054,2054,2023-08-13,19:18:28,1257,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2055,2055,2023-08-13,00:04:29,1258,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2056,2056,2023-08-13,00:04:29,1258,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2057,2057,2023-08-13,09:24:49,1259,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2058,2058,2023-08-13,09:24:49,1259,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2059,2059,2023-08-13,05:45:29,1260,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2060,2060,2023-08-13,12:18:41,1261,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2061,2061,2023-08-13,04:44:34,1262,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2062,2062,2023-08-13,04:44:34,1262,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2063,2063,2023-08-13,07:40:14,1263,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2064,2064,2023-08-13,07:40:14,1263,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2065,2065,2023-08-13,06:12:52,1264,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2066,2066,2023-08-13,06:12:52,1264,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2067,2067,2023-08-13,04:07:34,1265,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2068,2068,2023-08-13,04:07:34,1265,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2069,2069,2023-08-13,19:23:38,1266,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2070,2070,2023-08-13,19:23:38,1266,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2071,2071,2023-08-14,15:46:14,1267,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2072,2072,2023-08-14,15:46:14,1267,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2073,2073,2023-08-14,10:37:05,1268,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2074,2074,2023-08-14,02:49:21,1269,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2075,2075,2023-08-14,02:46:52,1270,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2076,2076,2023-08-14,04:26:16,1271,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2077,2077,2023-08-14,04:26:16,1271,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2078,2078,2023-08-14,07:10:48,1272,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2079,2079,2023-08-14,07:10:48,1272,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2080,2080,2023-08-15,00:09:08,1273,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2081,2081,2023-08-15,00:09:08,1273,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2082,2082,2023-08-15,06:19:34,1274,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2083,2083,2023-08-15,06:19:34,1274,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2084,2084,2023-08-15,14:24:31,1275,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2085,2085,2023-08-15,22:24:49,1276,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2086,2086,2023-08-15,22:24:49,1276,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2087,2087,2023-08-15,19:23:23,1277,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2088,2088,2023-08-16,07:52:52,1278,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2089,2089,2023-08-16,07:52:52,1278,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2090,2090,2023-08-16,21:48:33,1279,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2091,2091,2023-08-16,15:25:25,1280,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2092,2092,2023-08-16,15:25:25,1280,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2093,2093,2023-08-17,06:59:57,1281,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2094,2094,2023-08-17,14:39:37,1282,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2095,2095,2023-08-17,14:39:37,1282,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2096,2096,2023-08-17,21:55:56,1283,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2097,2097,2023-08-17,23:30:01,1284,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2098,2098,2023-08-17,23:30:01,1284,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2099,2099,2023-08-17,16:18:25,1285,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2100,2100,2023-08-17,16:18:25,1285,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2101,2101,2023-08-17,08:56:35,1286,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2102,2102,2023-08-17,08:56:35,1286,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2103,2103,2023-08-17,15:01:40,1287,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2104,2104,2023-08-17,15:01:40,1287,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2105,2105,2023-08-17,05:29:06,1288,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2106,2106,2023-08-17,18:01:37,1289,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2107,2107,2023-08-17,18:01:37,1289,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2108,2108,2023-08-17,13:56:36,1290,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2109,2109,2023-08-17,13:56:36,1290,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2110,2110,2023-08-18,17:52:51,1291,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2111,2111,2023-08-18,17:52:51,1291,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2112,2112,2023-08-19,00:31:35,1292,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2113,2113,2023-08-19,00:31:35,1292,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2114,2114,2023-08-19,05:12:40,1293,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2115,2115,2023-08-19,06:58:03,1294,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2116,2116,2023-08-19,11:05:03,1295,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2117,2117,2023-08-19,04:39:41,1296,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2118,2118,2023-08-19,04:39:41,1296,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2119,2119,2023-08-19,20:18:17,1297,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2120,2120,2023-08-19,20:18:17,1297,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2121,2121,2023-08-20,03:54:15,1298,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2122,2122,2023-08-20,05:27:31,1299,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2123,2123,2023-08-20,05:27:31,1299,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2124,2124,2023-08-20,11:15:00,1300,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2125,2125,2023-08-20,03:50:52,1301,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2126,2126,2023-08-20,15:45:04,1302,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2127,2127,2023-08-20,04:44:36,1303,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2128,2128,2023-08-20,04:44:36,1303,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2129,2129,2023-08-20,14:52:10,1304,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2130,2130,2023-08-20,14:52:10,1304,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2131,2131,2023-08-21,12:04:25,1305,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2132,2132,2023-08-21,12:04:25,1305,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2133,2133,2023-08-22,01:09:21,1306,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2134,2134,2023-08-22,01:09:21,1306,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2135,2135,2023-08-22,17:17:38,1307,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2136,2136,2023-08-22,06:43:00,1308,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2137,2137,2023-08-22,06:43:00,1308,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2138,2138,2023-08-22,11:03:18,1309,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2139,2139,2023-08-22,11:03:18,1309,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2140,2140,2023-08-22,21:40:13,1310,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2141,2141,2023-08-22,01:27:17,1311,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2142,2142,2023-08-22,12:41:02,1312,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2143,2143,2023-08-22,14:56:01,1313,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2144,2144,2023-08-22,13:13:10,1314,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2145,2145,2023-08-22,13:13:10,1314,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2146,2146,2023-08-22,09:14:20,1315,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2147,2147,2023-08-23,08:14:11,1316,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2148,2148,2023-08-23,07:25:28,1317,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2149,2149,2023-08-23,07:25:28,1317,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2150,2150,2023-08-23,04:37:42,1318,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2151,2151,2023-08-23,04:37:42,1318,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2152,2152,2023-08-23,18:17:57,1319,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2153,2153,2023-08-23,16:18:22,1320,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2154,2154,2023-08-23,22:38:33,1321,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2155,2155,2023-08-23,22:38:33,1321,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2156,2156,2023-08-23,00:01:42,1322,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2157,2157,2023-08-23,00:01:42,1322,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2158,2158,2023-08-23,23:39:40,1323,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2159,2159,2023-08-23,23:39:40,1323,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
2160,2160,2023-08-23,09:04:43,1324,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2023-08-01
2161,2161,2023-08-23,09:04:43,1324,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2023-08-01
